message_id,deal_id,channel,timestamp,sentiment,mentions_competitor,escalation_flag,content_summary
SLK-90abff7f,DEAL-1029,#sales-updates,2026-05-31T00:00:00,negative,False,False,Discussion regarding Oscorp 29 - Enterprise License
SLK-c7eb5996,DEAL-1029,#sales-updates,2026-05-25T00:00:00,neutral,False,False,Discussion regarding Oscorp 29 - Enterprise License
SLK-15eb6f73,DEAL-1030,#sales-updates,2026-05-28T00:00:00,negative,False,False,Discussion regarding Soylent 30 - Enterprise License
SLK-78c1ac6a,DEAL-1030,#sales-updates,2026-05-31T00:00:00,neutral,False,False,Discussion regarding Soylent 30 - Enterprise License
SLK-2007dc04,DEAL-1030,#sales-updates,2026-05-30T00:00:00,positive,True,False,Discussion regarding Soylent 30 - Enterprise License
SLK-21626797,DEAL-1031,#sales-updates,2026-05-23T00:00:00,neutral,False,False,Discussion regarding Globex 31 - Enterprise License
SLK-9b5151aa,DEAL-1031,#sales-updates,2026-05-21T00:00:00,neutral,False,False,Discussion regarding Globex 31 - Enterprise License
SLK-bca3d377,DEAL-1031,#sales-updates,2026-05-27T00:00:00,neutral,False,False,Discussion regarding Globex 31 - Enterprise License
SLK-25e5499c,DEAL-1031,#sales-updates,2026-05-21T00:00:00,negative,False,False,Discussion regarding Globex 31 - Enterprise License
SLK-b16109fd,DEAL-1031,#sales-updates,2026-05-21T00:00:00,neutral,False,False,Discussion regarding Globex 31 - Enterprise License
SLK-8b1eb575,DEAL-1031,#sales-updates,2026-05-28T00:00:00,positive,False,False,Discussion regarding Globex 31 - Enterprise License
SLK-ce1e6f95,DEAL-1031,#sales-updates,2026-05-24T00:00:00,neutral,False,False,Discussion regarding Globex 31 - Enterprise License
SLK-250834f8,DEAL-1031,#sales-updates,2026-05-21T00:00:00,positive,False,False,Discussion regarding Globex 31 - Enterprise License
SLK-76a9f92d,DEAL-1031,#sales-updates,2026-05-23T00:00:00,neutral,False,False,Discussion regarding Globex 31 - Enterprise License
SLK-66b84f51,DEAL-1032,#sales-updates,2026-05-30T00:00:00,positive,False,False,Discussion regarding Soylent 32 - Enterprise License
SLK-1ca40d3e,DEAL-1032,#sales-updates,2026-05-31T00:00:00,neutral,True,False,Discussion regarding Soylent 32 - Enterprise License
SLK-81d88154,DEAL-1032,#sales-updates,2026-05-30T00:00:00,neutral,True,False,Discussion regarding Soylent 32 - Enterprise License
SLK-ce32cc8e,DEAL-1032,#sales-updates,2026-05-26T00:00:00,positive,True,False,Discussion regarding Soylent 32 - Enterprise License
SLK-ab6a0bb9,DEAL-1032,#sales-updates,2026-05-31T00:00:00,negative,False,False,Discussion regarding Soylent 32 - Enterprise License
SLK-43d9e6b4,DEAL-1033,#sales-updates,2026-05-27T00:00:00,neutral,False,False,Discussion regarding Acme Corp 33 - Enterprise License
SLK-6be758fa,DEAL-1033,#sales-updates,2026-05-23T00:00:00,neutral,False,False,Discussion regarding Acme Corp 33 - Enterprise License
SLK-415f45dc,DEAL-1033,#sales-updates,2026-05-28T00:00:00,positive,False,True,Discussion regarding Acme Corp 33 - Enterprise License
SLK-c299c643,DEAL-1033,#sales-updates,2026-05-27T00:00:00,negative,False,True,Discussion regarding Acme Corp 33 - Enterprise License
SLK-4d0c5957,DEAL-1033,#sales-updates,2026-05-26T00:00:00,neutral,True,False,Discussion regarding Acme Corp 33 - Enterprise License
SLK-f25b1d16,DEAL-1033,#sales-updates,2026-05-31T00:00:00,negative,True,False,Discussion regarding Acme Corp 33 - Enterprise License
SLK-57fc9b5c,DEAL-1033,#sales-updates,2026-05-21T00:00:00,negative,False,False,Discussion regarding Acme Corp 33 - Enterprise License
SLK-0209cb60,DEAL-1033,#sales-updates,2026-05-22T00:00:00,positive,False,False,Discussion regarding Acme Corp 33 - Enterprise License
SLK-e16704be,DEAL-1034,#sales-updates,2026-05-25T00:00:00,neutral,False,False,Discussion regarding Cyberdyne 34 - Enterprise License
SLK-faf99adf,DEAL-1034,#sales-updates,2026-05-28T00:00:00,positive,True,False,Discussion regarding Cyberdyne 34 - Enterprise License
SLK-b2110bcb,DEAL-1034,#sales-updates,2026-05-24T00:00:00,neutral,False,False,Discussion regarding Cyberdyne 34 - Enterprise License
SLK-8bcd6081,DEAL-1034,#sales-updates,2026-05-21T00:00:00,negative,False,False,Discussion regarding Cyberdyne 34 - Enterprise License
SLK-c06b1513,DEAL-1035,#sales-updates,2026-05-24T00:00:00,positive,False,False,Discussion regarding Stark Industries 35 - Enterprise License
SLK-6b9f8e34,DEAL-1035,#sales-updates,2026-05-23T00:00:00,positive,False,False,Discussion regarding Stark Industries 35 - Enterprise License
SLK-98bb0fe8,DEAL-1035,#sales-updates,2026-05-24T00:00:00,neutral,False,False,Discussion regarding Stark Industries 35 - Enterprise License
SLK-63c67e94,DEAL-1035,#sales-updates,2026-05-23T00:00:00,negative,False,False,Discussion regarding Stark Industries 35 - Enterprise License
SLK-9e540124,DEAL-1035,#sales-updates,2026-05-29T00:00:00,positive,False,False,Discussion regarding Stark Industries 35 - Enterprise License
SLK-cbfe01f0,DEAL-1036,#sales-updates,2026-05-22T00:00:00,negative,False,False,Discussion regarding Initech 36 - Enterprise License
SLK-4b433562,DEAL-1036,#sales-updates,2026-05-30T00:00:00,positive,True,False,Discussion regarding Initech 36 - Enterprise License
SLK-5b61bf21,DEAL-1036,#sales-updates,2026-05-28T00:00:00,positive,False,False,Discussion regarding Initech 36 - Enterprise License
SLK-ec727bae,DEAL-1036,#sales-updates,2026-05-21T00:00:00,neutral,False,True,Discussion regarding Initech 36 - Enterprise License
SLK-a57965fb,DEAL-1036,#sales-updates,2026-05-27T00:00:00,negative,True,False,Discussion regarding Initech 36 - Enterprise License
SLK-51313152,DEAL-1036,#sales-updates,2026-05-23T00:00:00,negative,False,False,Discussion regarding Initech 36 - Enterprise License
SLK-f929e69f,DEAL-1036,#sales-updates,2026-05-21T00:00:00,positive,False,False,Discussion regarding Initech 36 - Enterprise License
SLK-9f2b5291,DEAL-1036,#sales-updates,2026-05-27T00:00:00,negative,False,False,Discussion regarding Initech 36 - Enterprise License
SLK-8c3e0da9,DEAL-1036,#sales-updates,2026-05-26T00:00:00,positive,False,False,Discussion regarding Initech 36 - Enterprise License
SLK-60938d42,DEAL-1036,#sales-updates,2026-05-29T00:00:00,neutral,False,False,Discussion regarding Initech 36 - Enterprise License
SLK-dbc51175,DEAL-1037,#sales-updates,2026-05-27T00:00:00,positive,False,True,Discussion regarding Wayne Enterprises 37 - Enterprise License
SLK-56fd5fa2,DEAL-1037,#sales-updates,2026-05-26T00:00:00,neutral,False,False,Discussion regarding Wayne Enterprises 37 - Enterprise License
SLK-80739ec4,DEAL-1037,#sales-updates,2026-05-25T00:00:00,neutral,False,False,Discussion regarding Wayne Enterprises 37 - Enterprise License
SLK-7938b2f5,DEAL-1037,#sales-updates,2026-05-30T00:00:00,positive,False,False,Discussion regarding Wayne Enterprises 37 - Enterprise License
SLK-e4c6280a,DEAL-1037,#sales-updates,2026-05-29T00:00:00,negative,False,False,Discussion regarding Wayne Enterprises 37 - Enterprise License
SLK-5fbfb457,DEAL-1037,#sales-updates,2026-05-21T00:00:00,positive,False,False,Discussion regarding Wayne Enterprises 37 - Enterprise License
SLK-35c3800b,DEAL-1037,#sales-updates,2026-05-27T00:00:00,positive,False,False,Discussion regarding Wayne Enterprises 37 - Enterprise License
SLK-5168d6b6,DEAL-1037,#sales-updates,2026-05-24T00:00:00,neutral,False,False,Discussion regarding Wayne Enterprises 37 - Enterprise License
SLK-39278b6b,DEAL-1037,#sales-updates,2026-05-24T00:00:00,negative,True,False,Discussion regarding Wayne Enterprises 37 - Enterprise License
SLK-a0fe1ecc,DEAL-1038,#sales-updates,2026-05-24T00:00:00,positive,False,False,Discussion regarding Initech 38 - Enterprise License
SLK-5d3da9b8,DEAL-1038,#sales-updates,2026-05-23T00:00:00,neutral,False,False,Discussion regarding Initech 38 - Enterprise License
SLK-3fc5a427,DEAL-1038,#sales-updates,2026-05-28T00:00:00,negative,True,False,Discussion regarding Initech 38 - Enterprise License
SLK-e4d4bbd4,DEAL-1038,#sales-updates,2026-05-22T00:00:00,positive,False,False,Discussion regarding Initech 38 - Enterprise License
SLK-94e8fd27,DEAL-1038,#sales-updates,2026-05-31T00:00:00,positive,False,False,Discussion regarding Initech 38 - Enterprise License
SLK-b96a8b8d,DEAL-1038,#sales-updates,2026-05-24T00:00:00,negative,False,False,Discussion regarding Initech 38 - Enterprise License
SLK-319cd53f,DEAL-1038,#sales-updates,2026-05-21T00:00:00,negative,True,False,Discussion regarding Initech 38 - Enterprise License
SLK-a6ac005e,DEAL-1039,#sales-updates,2026-05-27T00:00:00,neutral,False,False,Discussion regarding Oscorp 39 - Enterprise License
SLK-983a1332,DEAL-1039,#sales-updates,2026-05-27T00:00:00,neutral,False,False,Discussion regarding Oscorp 39 - Enterprise License
SLK-918d9dc2,DEAL-1039,#sales-updates,2026-05-27T00:00:00,negative,False,False,Discussion regarding Oscorp 39 - Enterprise License
SLK-5e656ae2,DEAL-1039,#sales-updates,2026-05-24T00:00:00,neutral,False,False,Discussion regarding Oscorp 39 - Enterprise License
SLK-ea30fa68,DEAL-1039,#sales-updates,2026-05-26T00:00:00,neutral,False,False,Discussion regarding Oscorp 39 - Enterprise License
SLK-4cecf47a,DEAL-1039,#sales-updates,2026-05-21T00:00:00,negative,False,False,Discussion regarding Oscorp 39 - Enterprise License
SLK-b04c73f1,DEAL-1039,#sales-updates,2026-05-23T00:00:00,negative,True,False,Discussion regarding Oscorp 39 - Enterprise License
SLK-ba061b22,DEAL-1039,#sales-updates,2026-05-24T00:00:00,positive,False,False,Discussion regarding Oscorp 39 - Enterprise License
SLK-5756a080,DEAL-1039,#sales-updates,2026-05-28T00:00:00,negative,False,False,Discussion regarding Oscorp 39 - Enterprise License
SLK-9b462b88,DEAL-1039,#sales-updates,2026-05-31T00:00:00,neutral,False,False,Discussion regarding Oscorp 39 - Enterprise License
SLK-956245ad,DEAL-1040,#sales-updates,2026-05-30T00:00:00,neutral,False,False,Discussion regarding Hooli 40 - Enterprise License
SLK-6d3edd90,DEAL-1040,#sales-updates,2026-05-22T00:00:00,positive,True,False,Discussion regarding Hooli 40 - Enterprise License
SLK-87d84061,DEAL-1040,#sales-updates,2026-05-30T00:00:00,negative,False,False,Discussion regarding Hooli 40 - Enterprise License
SLK-79d960ad,DEAL-1041,#sales-updates,2026-05-26T00:00:00,neutral,True,False,Discussion regarding Hooli 41 - Enterprise License
SLK-7ba74852,DEAL-1041,#sales-updates,2026-05-29T00:00:00,positive,False,False,Discussion regarding Hooli 41 - Enterprise License
SLK-88560891,DEAL-1041,#sales-updates,2026-05-30T00:00:00,neutral,False,False,Discussion regarding Hooli 41 - Enterprise License
SLK-802e610d,DEAL-1042,#sales-updates,2026-05-26T00:00:00,negative,False,False,Discussion regarding Soylent 42 - Enterprise License
SLK-482a21f6,DEAL-1042,#sales-updates,2026-05-25T00:00:00,positive,True,False,Discussion regarding Soylent 42 - Enterprise License
SLK-422847a8,DEAL-1042,#sales-updates,2026-05-29T00:00:00,negative,False,False,Discussion regarding Soylent 42 - Enterprise License
SLK-36f5dbe4,DEAL-1042,#sales-updates,2026-05-24T00:00:00,positive,True,False,Discussion regarding Soylent 42 - Enterprise License
SLK-0e6cd969,DEAL-1043,#sales-updates,2026-05-27T00:00:00,positive,False,False,Discussion regarding Hooli 43 - Enterprise License
SLK-5b6872e4,DEAL-1043,#sales-updates,2026-05-30T00:00:00,positive,False,True,Discussion regarding Hooli 43 - Enterprise License
SLK-5ba8b8db,DEAL-1044,#sales-updates,2026-05-23T00:00:00,positive,False,False,Discussion regarding Acme Corp 44 - Enterprise License
SLK-f2393c4c,DEAL-1044,#sales-updates,2026-05-23T00:00:00,positive,False,False,Discussion regarding Acme Corp 44 - Enterprise License
SLK-2f47f530,DEAL-1044,#sales-updates,2026-05-21T00:00:00,positive,False,False,Discussion regarding Acme Corp 44 - Enterprise License
SLK-4d745375,DEAL-1044,#sales-updates,2026-05-29T00:00:00,negative,True,False,Discussion regarding Acme Corp 44 - Enterprise License
SLK-6c33ecd9,DEAL-1044,#sales-updates,2026-05-31T00:00:00,negative,False,False,Discussion regarding Acme Corp 44 - Enterprise License
SLK-45c65c09,DEAL-1045,#sales-updates,2026-05-24T00:00:00,negative,False,False,Discussion regarding Stark Industries 45 - Enterprise License
SLK-82485537,DEAL-1045,#sales-updates,2026-05-28T00:00:00,positive,False,False,Discussion regarding Stark Industries 45 - Enterprise License
SLK-b534e0e9,DEAL-1045,#sales-updates,2026-05-30T00:00:00,negative,False,True,Discussion regarding Stark Industries 45 - Enterprise License
SLK-78e522fc,DEAL-1045,#sales-updates,2026-05-25T00:00:00,neutral,False,False,Discussion regarding Stark Industries 45 - Enterprise License
SLK-1082b1f1,DEAL-1045,#sales-updates,2026-05-31T00:00:00,negative,False,False,Discussion regarding Stark Industries 45 - Enterprise License
SLK-d1116758,DEAL-1045,#sales-updates,2026-05-30T00:00:00,negative,False,True,Discussion regarding Stark Industries 45 - Enterprise License
SLK-c3da50dc,DEAL-1046,#sales-updates,2026-05-24T00:00:00,negative,False,False,Discussion regarding Cyberdyne 46 - Enterprise License
SLK-fac3d5b2,DEAL-1046,#sales-updates,2026-05-24T00:00:00,neutral,False,False,Discussion regarding Cyberdyne 46 - Enterprise License
SLK-100a936c,DEAL-1046,#sales-updates,2026-05-22T00:00:00,positive,False,False,Discussion regarding Cyberdyne 46 - Enterprise License
SLK-ef637d1e,DEAL-1046,#sales-updates,2026-05-27T00:00:00,negative,False,False,Discussion regarding Cyberdyne 46 - Enterprise License
SLK-bd433403,DEAL-1046,#sales-updates,2026-05-25T00:00:00,positive,False,False,Discussion regarding Cyberdyne 46 - Enterprise License
SLK-abbd9275,DEAL-1047,#sales-updates,2026-05-29T00:00:00,positive,False,False,Discussion regarding Massive Dynamic 47 - Enterprise License
SLK-0d10d150,DEAL-1047,#sales-updates,2026-05-28T00:00:00,negative,True,True,Discussion regarding Massive Dynamic 47 - Enterprise License
SLK-dd323788,DEAL-1047,#sales-updates,2026-05-28T00:00:00,negative,False,False,Discussion regarding Massive Dynamic 47 - Enterprise License
SLK-d113c862,DEAL-1047,#sales-updates,2026-05-29T00:00:00,positive,True,False,Discussion regarding Massive Dynamic 47 - Enterprise License
SLK-e1394da8,DEAL-1047,#sales-updates,2026-05-25T00:00:00,negative,True,True,Discussion regarding Massive Dynamic 47 - Enterprise License
SLK-9fa9dc56,DEAL-1047,#sales-updates,2026-05-27T00:00:00,neutral,False,True,Discussion regarding Massive Dynamic 47 - Enterprise License
SLK-70d5fb30,DEAL-1047,#sales-updates,2026-05-30T00:00:00,neutral,False,False,Discussion regarding Massive Dynamic 47 - Enterprise License
SLK-47bc8301,DEAL-1048,#sales-updates,2026-05-30T00:00:00,neutral,True,False,Discussion regarding Wayne Enterprises 48 - Enterprise License
SLK-23632653,DEAL-1048,#sales-updates,2026-05-25T00:00:00,neutral,False,False,Discussion regarding Wayne Enterprises 48 - Enterprise License
SLK-6fd8b451,DEAL-1048,#sales-updates,2026-05-31T00:00:00,neutral,False,False,Discussion regarding Wayne Enterprises 48 - Enterprise License
SLK-4def404e,DEAL-1048,#sales-updates,2026-05-28T00:00:00,negative,True,False,Discussion regarding Wayne Enterprises 48 - Enterprise License
SLK-096452b7,DEAL-1048,#sales-updates,2026-05-25T00:00:00,negative,False,False,Discussion regarding Wayne Enterprises 48 - Enterprise License
SLK-559300e3,DEAL-1048,#sales-updates,2026-05-30T00:00:00,negative,False,False,Discussion regarding Wayne Enterprises 48 - Enterprise License
SLK-f6957941,DEAL-1049,#sales-updates,2026-05-21T00:00:00,negative,False,False,Discussion regarding Cyberdyne 49 - Enterprise License
SLK-1ba8e9b3,DEAL-1049,#sales-updates,2026-05-23T00:00:00,neutral,True,False,Discussion regarding Cyberdyne 49 - Enterprise License
SLK-9143703e,DEAL-1049,#sales-updates,2026-05-31T00:00:00,neutral,False,False,Discussion regarding Cyberdyne 49 - Enterprise License
SLK-e1cbb433,DEAL-1049,#sales-updates,2026-05-28T00:00:00,neutral,False,False,Discussion regarding Cyberdyne 49 - Enterprise License
SLK-528c2c0e,DEAL-1049,#sales-updates,2026-05-24T00:00:00,neutral,True,False,Discussion regarding Cyberdyne 49 - Enterprise License
SLK-861b7fb4,DEAL-1049,#sales-updates,2026-05-24T00:00:00,neutral,False,True,Discussion regarding Cyberdyne 49 - Enterprise License
SLK-72016db9,DEAL-1049,#sales-updates,2026-05-22T00:00:00,positive,False,True,Discussion regarding Cyberdyne 49 - Enterprise License
